조사회차,단과대학명,학과명,졸업자_남,졸업자_여,건보가입취업자_남,건보가입취업자_여,교내취업자_남,교내취업자_여,해외취업자_남,해외취업자_여,농림어업종사자_남,농림어업종사자_여,개인창작활동종사자_남,개인창작활동종사자_여,1인창사업자_남,1인창사업자_여,프리랜서_남,프리랜서_여,진학자_남,진학자_여,입대자,취업불가능자_남,취업불가능자_여,외국인유학생_남,외국인유학생_여,제외인정자_남,제외인정자_여,기타_남,기타_여,미상_남,미상_여,입학당시기취업자_남,입학당시기취업자_여,국내진학자_전문대학_남,국내진학자_전문대학_여,국내진학자_대학_남,국내진학자_대학_여,국내진학자_대학원_남,국내진학자_대학원_여,국외진학자_전문대학_남,국외진학자_전문대학_여,국외진학자_대학_남,국외진학자_대학_여,국외진학자_대학원_남,국외진학자_대학원_여
2024-12-31,인문대학,동아시아학부(일어일문학전공),2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,해양과학대학,해양생명과학과,5,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,해양과학대학,해양생물자원학과,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,산학융합공과대학,소프트웨어융합공학과,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,HASS대학,역사학과,11,9,4,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,5,5,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,HASS대학,음악과,11,11,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,4,1,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,ONSE대학,해양산업·운송과학기술학부(해양수산관리전공),13,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,ONSE대학,해양생명과학과,4,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0
2024-12-31,학부,법행정경찰학부,14,9,5,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,학부,간호학과,26,32,13,23,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,음악과,154,228,26,55,0,1,0,0,0,1,3,3,12,18,23,42,16,19,13,0,0,20,26,0,0,38,61,3,2,6,14,5,3,8,9,3,7,0,0,0,0,0,0
2024-12-31,단과대구분없음,컴퓨터정보교육전공,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,전자IT융합전공,30,7,12,4,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,12,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,소재디자인공학과,19,8,10,2,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,전자통신전공,37,11,15,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,IT융합학과,77,17,52,12,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,0,5,0,0,0,12,3,3,0,38,11,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,디자인공학전공,20,10,13,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,IT융복합공학과,16,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,테크노경영학과,6,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,민군IT융합공학과,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,경영대학,금융보험학과,43,28,24,16,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,경영대학,무역학과,28,27,15,8,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,10,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,조선해양공학과(조선해양설계트랙),10,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,공과대학,기계·신소재공학과(기계공학심화트랙),25,1,13,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-31,공과대학,전기및제어공학과,64,10,28,4,1,2,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,8,2,19,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-12-31,공과대학,스마트에너지시스템학과,11,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,공과대학,첨단재료공학과,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,공과대학,소프트웨어학과,149,41,55,10,2,0,2,0,0,0,0,0,1,0,4,2,4,1,1,0,0,3,1,0,0,77,27,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-12-31,공과대학,융합소프트웨어학과,37,12,16,3,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,약학대학,약학과(2+4학제),166,251,101,210,0,0,0,0,0,0,0,0,5,2,3,1,5,7,37,0,0,1,1,0,0,13,30,1,0,2,6,0,0,0,2,5,5,0,0,0,0,0,0
2024-12-31,자연과학대학,식의약자원개발학과,10,12,4,7,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,생활과학예술체육대학,아동학과,5,21,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제차문화과학협동과정,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,문화콘텐츠학협동과정,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,법학전공,74,61,60,45,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,12,14,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,해양수산자원전공,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,나노융합공학과,23,14,6,5,1,0,0,0,0,0,0,1,0,0,1,0,5,3,0,0,0,0,0,0,0,9,5,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
2024-12-31,공과대학,기술·데이터공학전공,12,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,수산과학대학,수해양산업교육과 기관공학전공,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,수산과학대학,수해양산업교육과 냉동공학전공,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,수산과학대학,수해양산업교육과 식품공학전공,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문사회과학대학,국제개발협력학전공,5,17,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문사회과학대학,정치외교학과,12,22,8,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,11,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,환경·해양대학,에너지자원공학과,12,7,5,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,미래융합대학,전기전자소프트웨어공학전공,22,6,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,정보융합대학,컴퓨터공학전공,116,51,49,23,0,0,1,0,0,0,0,0,1,0,2,1,4,1,0,0,0,7,1,0,0,44,21,8,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-12-31,정보융합대학,의공학전공,14,9,6,5,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
2024-12-31,정보융합대학,통계·데이터사이언스전공,14,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
2024-12-31,정보융합대학,공업디자인전공,8,14,4,7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,수로학연협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,정보보호학협동과정,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,해양산업공학협동과정,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,소방공학과,10,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,지구환경시스템과학부 환경대기과학전공,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,금융부동산경제학과,5,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,미생물학과,5,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,임상영양학과,1,25,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식품산업공학과,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제수산과학협동과정,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,경찰학협동과정,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,사범대학,불어교육과,3,17,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,생명자원과학대학,바이오산업기계공학과,14,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,생명자원과학대학,식품공학과,11,18,5,4,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024-12-31,생활과학대학,아동가족학과,8,57,4,29,0,1,0,0,0,0,0,1,1,0,0,6,1,2,0,0,0,0,3,0,0,2,15,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,나노과학기술대학,나노에너지공학과,26,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2024-12-31,정보의생명공학대학,의생명공학전공,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2024-12-31,단과대구분없음,공기업정책전공,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,지능기계시스템전공협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,그린설비융합전공,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,바이오소재과학과,6,5,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,나노융합기술학과,10,8,6,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,"정보융합공학과(컴퓨터공학전공, AI전공)",46,13,22,4,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,4,4,0,0,2,0,11,3,6,1,0,0,0,0,7,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,나노메카트로닉스공학과,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식물생명과학과,2,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,분자과학기술전공,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,한의학과,102,108,89,74,2,2,0,0,0,0,0,0,0,4,0,1,2,6,0,0,0,5,2,0,0,4,19,0,0,73,57,0,0,0,1,2,5,0,0,0,0,0,0
2024-12-31,단과대구분없음,조선.해양공학전공,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제협력전공,19,58,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,45,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,기술창업학과,26,21,19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,5,2,0,0,18,15,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,공과대학,컴퓨터공학부,179,46,100,21,0,0,0,0,0,0,0,0,0,1,4,1,22,3,0,0,0,3,8,0,0,50,12,0,0,2,0,0,0,0,0,22,3,0,0,0,0,0,0
2024-12-31,인문대학,아시아언어문명학부,3,11,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2024-12-31,인문대학,미학과,6,14,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2024-12-31,단과대구분없음,고고미술사학과(미술사학전공),1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,서양사학과,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,철학과(서양철학전공),8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,정치외교학부(외교학전공),10,8,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육학과(평생교육전공),1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농산업교육과,5,5,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,수학교육과,17,24,10,20,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5,3,0,0,6,8,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,가정교육전공협동과정,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,과학교육과(화학전공),7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,체육교육과(스포츠인문사회전공),1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,농림생물자원학부,26,32,6,12,0,0,0,0,0,0,0,0,0,0,1,0,9,8,0,0,0,1,2,0,0,9,10,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0
2024-12-31,단과대구분없음,농생명유전체학전공협동과정,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,휴먼시스템의학과,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제학과(국제지역학전공),13,23,4,7,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제학과(한국학전공),0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,응용바이오공학과,7,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,공과대학,건축학부,113,56,71,26,0,0,0,0,0,0,0,0,2,0,0,5,8,1,3,0,0,3,7,0,0,26,17,0,0,9,5,0,0,0,0,8,1,0,0,0,0,0,0
2024-12-31,인문예술대학,사회체육학과,17,12,11,4,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,생명산업과학대학,융합바이오시스템기계공학과,13,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,물류학전공,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,농산업경제.교육과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,사회체육학과,69,19,47,8,0,0,0,0,0,0,0,0,3,1,2,1,1,2,7,0,0,0,0,0,0,9,7,0,0,33,7,0,0,0,0,1,2,0,0,0,0,0,0
2024-12-31,공과대학,기계로봇공학과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,사범대학,교육공학과,16,57,12,25,0,2,0,0,0,0,0,0,0,1,0,7,2,5,0,0,0,0,1,0,0,2,16,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
2024-12-31,단과대구분없음,창의융합학부(인문사회계열),1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,인문예술대학,동양철학과,10,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,동양철학과,1,4,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,창의소프트웨어학과,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,식품영양학ㆍ식품생명공학과,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,기계교육전공,20,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,농업생명과학대학,산림자원학과,13,23,8,13,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,2,6,0,0,0,0,0,0
2024-12-31,농업생명과학대학,농식품생명화학부,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공학대학,생명산업공학과,15,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-12-31,수산해양대학,해양경찰학과,14,14,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,문화인류고고학과,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,바이오에너지및바이오소재협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,ICT융합시스템공학과,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,동물산업학과,6,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,빅데이터수산자원관리협동과정,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,임산·조경학과,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아트&디자인테크놀로지협동과정,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
